"Letter","Synapses","Sex","Treatment","Time","ID","P1","P2","X","Y","Age","Animal","Category","Cell"
"GK","Glutamate","Male","PPP",8.916666667,"24304004.abf",-7.002981186,-2.730520248,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9,"24304004.abf",-8.496736526,-6.0553298,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.083333333,"24304004.abf",-5.942896843,-5.33254528,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.166666667,"24304004.abf",-5.557411671,-6.778114796,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.25,"24304004.abf",-12.02231979,-5.308452606,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.333333333,"24304004.abf",-6.368536472,-5.75818491,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.416666667,"24304004.abf",-7.77395153,-4.722193718,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.5,"24304004.abf",-6.376567841,-5.766216278,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.583333333,"24304004.abf",-4.280491829,-3.670140266,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.666666667,"24304004.abf",-7.131475925,-7.131475925,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.75,"24304004.abf",-2.272756577,0.779001355,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.833333333,"24304004.abf",-3.983346939,-5.814401627,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",9.916666667,"24304004.abf",-6.191855907,-3.140098095,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10,"24304004.abf",-5.40482378,-2.96341753,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.08333333,"24304004.abf",-4.826595783,-2.995541334,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.16666667,"24304004.abf",-9.25967598,-3.766511679,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.25,"24304004.abf",-4.971152782,-6.191855907,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.33333333,"24304004.abf",-3.364964485,-3.364964485,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.41666667,"24304004.abf",-5.942896843,-5.33254528,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.5,"24304004.abf",-7.581208706,-5.750154018,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.58333333,"24304004.abf",-6.087453842,-4.256399155,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.66666667,"24304004.abf",-7.011012077,-3.959254265,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.75,"24304004.abf",-2.21653986,-6.489000797,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.83333333,"24304004.abf",-4.320646763,-4.320646763,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",10.91666667,"24304004.abf",-5.420885563,-3.589830875,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11,"24304004.abf",-5.372699738,-2.931293726,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.08333333,"24304004.abf",-4.465203762,-3.244500399,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.16666667,"24304004.abf",-9.243614197,-4.36080122,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.25,"24304004.abf",-7.942601204,-7.942601204,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.33333333,"24304004.abf",-6.312320232,-5.091617107,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.41666667,"24304004.abf",-6.681743622,-9.123149872,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.5,"24304004.abf",-5.806370735,-6.416722298,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.58333333,"24304004.abf",-6.15170145,-4.320646763,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.66666667,"24304004.abf",-4.151996613,-4.151996613,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.75,"24304004.abf",-4.979183674,-4.979183674,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.83333333,"24304004.abf",-4.906905174,-6.737959862,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",11.91666667,"24304004.abf",-7.39649725,-5.565442562,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12,"24304004.abf",-8.801912308,-5.750154018,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.08333333,"24304004.abf",-6.127608299,-8.569014549,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.16666667,"24304005.abf",-9.058901787,-9.669253349,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.25,"24304005.abf",-5.886680126,-6.497031689,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.33333333,"24304005.abf",-6.593402863,-4.151996613,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.41666667,"24304005.abf",-6.240041733,-6.240041733,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.5,"24304005.abf",-11.50833893,-4.794472218,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.58333333,"24304005.abf",-5.726061344,-4.505358219,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.66666667,"24304005.abf",-6.232010841,-0.128495067,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.75,"24304005.abf",-5.308452606,-2.256694555,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.83333333,"24304005.abf",-5.10767889,-3.886975765,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",12.91666667,"24304005.abf",-4.834626675,-1.782868981,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13,"24304005.abf",-4.376863003,-6.20791769,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.08333333,"24304005.abf",-6.264134407,-6.87448597,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.16666667,"24304005.abf",-4.939029217,-4.939029217,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.25,"24304005.abf",-7.508930206,-6.898578644,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.33333333,"24304005.abf",-6.039268017,-7.259971142,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.41666667,"24304005.abf",-4.368832111,-4.368832111,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.5,"24304005.abf",-3.919099569,-4.529450893,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.58333333,"24304005.abf",-4.425048828,-3.204345703,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.66666667,"24304005.abf",-6.159732342,-6.770083904,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.75,"24304005.abf",-6.29625845,-6.29625845,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.83333333,"24304005.abf",-5.613628387,-5.003276825,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",13.91666667,"24304005.abf",-5.693937778,-6.914640903,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14,"24304005.abf",-6.545217514,-7.155569077,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.08333333,"24304005.abf",-7.781982422,-5.950927734,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.16666667,"24304005.abf",-6.264134407,-4.43307972,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.25,"24304005.abf",-4.473234653,-3.862882853,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.33333333,"24304005.abf",-3.364964485,-5.196019173,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.41666667,"24304005.abf",-9.17133522,-1.84711659,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.5,"24304005.abf",-6.641588688,-4.810534,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.58333333,"24304005.abf",-7.043135643,-7.653487206,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.66666667,"24304005.abf",-7.139507294,-6.529155731,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.75,"24304005.abf",-7.011012077,-5.790308952,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.83333333,"24304005.abf",-4.593698502,-3.372995377,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",14.91666667,"24304005.abf",-6.264134407,-3.822728157,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15,"24304005.abf",-4.087749481,-1.646342993,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.08333333,"24304005.abf",-3.99940896,-5.830463409,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.16666667,"24304005.abf",-0.578227818,2.473530054,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.25,"24304005.abf",-7.629394531,-3.356933594,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.33333333,"24304005.abf",-2.345034838,-1.124331832,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.41666667,"24304005.abf",-3.798635483,-1.967580676,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.5,"24304005.abf",-3.766511679,-4.376863003,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.58333333,"24304005.abf",-4.43307972,-3.822728157,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.66666667,"24304005.abf",-3.372995377,-3.983346939,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.75,"24304005.abf",-5.934865952,-10.20732689,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.83333333,"24304005.abf",-4.087749481,-2.256694555,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",15.91666667,"24304005.abf",-5.187988281,-5.187988281,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16,"24304005.abf",-5.581504345,-4.36080122,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.08333333,"24304005.abf",-6.57734108,-4.746286392,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.16666667,"24304005.abf",-1.710590601,4.392925262,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.25,"24304005.abf",-7.822137356,-3.54967618,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.33333333,"24304005.abf",-6.288227081,-6.898578644,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.41666667,"24304005.abf",-4.746286392,-5.356637955,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.5,"24304005.abf",-6.994950294,-5.774247169,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.58333333,"24304005.abf",-6.810238361,-6.810238361,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.66666667,"24304005.abf",-7.84623003,-4.794472218,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.75,"24304005.abf",-5.653782845,-3.822728157,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.83333333,"24304005.abf",-1.879240394,0.562165916,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",16.91666667,"24304005.abf",-1.726652503,-1.116300941,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17,"24304005.abf",-4.649915218,-4.649915218,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.08333333,"24304005.abf",-5.412854671,-4.802503109,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.16666667,"24304006.abf",-6.135639191,-4.304584503,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.25,"24304006.abf",-6.826300144,-3.164191008,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.33333333,"24304006.abf",-5.838494778,-5.228143215,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.41666667,"24304006.abf",-5.444978237,-3.613923788,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.5,"24304006.abf",-5.139802456,-5.750154018,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.58333333,"24304006.abf",-5.075555325,-5.685906887,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.66666667,"24304006.abf",-7.02707386,-3.364964485,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.75,"24304006.abf",-6.617496014,-6.617496014,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.83333333,"24304006.abf",-4.906905174,-6.127608299,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",17.91666667,"24304006.abf",-6.57734108,-4.746286392,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18,"24304006.abf",-7.09935236,-6.489000797,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.08333333,"24304006.abf",-6.416722298,-5.806370735,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.16666667,"24304006.abf",-8.159436226,-4.497327328,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.25,"24304006.abf",-6.28019619,-3.838790178,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.33333333,"24304006.abf",-6.119577408,-3.067819595,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.41666667,"24304006.abf",-3.734387875,-4.955091,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.5,"24304006.abf",-4.665977001,-5.276328564,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.58333333,"24304006.abf",-5.782278061,-8.834035873,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.66666667,"24304006.abf",-5.589535236,-1.927425981,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.75,"24304006.abf",-4.184120655,-2.353065968,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.83333333,"24304006.abf",-2.818860531,-4.039563656,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",18.91666667,"24304006.abf",-4.272460938,-4.272460938,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19,"24304006.abf",-5.187988281,-7.629394531,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.08333333,"24304006.abf",-3.525583267,-3.525583267,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.16666667,"24304006.abf",-2.120168686,-2.120168686,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.25,"24304006.abf",-2.063951969,-2.063951969,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.33333333,"24304007.abf",-3.140098095,-5.581504345,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.41666667,"24304007.abf",-2.200478077,-4.031532764,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.5,"24304007.abf",-4.168058872,-3.557707071,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.58333333,"24304007.abf",-2.096075773,-2.096075773,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.66666667,"24304007.abf",-5.525287628,-1.252826929,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.75,"24304007.abf",-1.100239038,0.120464124,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.83333333,"24304007.abf",-2.377158642,-2.987510204,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",19.91666667,"24304007.abf",-3.782573462,-4.392925262,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20,"24304007.abf",-2.690365553,-5.131771564,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.08333333,"24304007.abf",-3.975316048,0.29714483,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.16666667,"24304007.abf",-6.167763233,-11.66092682,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.25,"24304007.abf",-3.099943399,-1.268888831,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.33333333,"24304007.abf",-3.919099569,-4.529450893,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.41666667,"24304007.abf",-7.653487206,-2.770674944,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.5,"24304007.abf",-7.123445034,-10.78555489,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.58333333,"24304007.abf",-8.36824131,-0.433670849,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.66666667,"24304007.abf",-5.846525669,-4.015470982,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.75,"24304007.abf",-3.172221899,-3.172221899,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.83333333,"24304007.abf",-6.922671795,-3.870913744,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",20.91666667,"24304007.abf",-2.9553864,-1.124331832,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21,"24304007.abf",-3.276624203,-5.718030453,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.08333333,"24304007.abf",-3.943192244,-0.281082958,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.16666667,"24304007.abf",-4.176089764,-3.565737963,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.25,"24304007.abf",-7.500899315,-6.890547752,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.33333333,"24304007.abf",-5.669844627,-6.890547752,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.41666667,"24304007.abf",-3.822728157,-6.87448597,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.5,"24304007.abf",-2.312911272,-2.923262835,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.58333333,"24304007.abf",-1.325105309,-3.156160116,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.66666667,"24304007.abf",-2.433375359,0.008030942,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.75,"24304007.abf",-4.224275112,-6.665681362,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.83333333,"24304007.abf",-4.400956154,-5.621659279,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",21.91666667,"24304007.abf",-4.304584503,-4.914936066,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22,"24304007.abf",-6.480969906,-4.039563656,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.08333333,"24304007.abf",-5.557411671,-6.167763233,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.16666667,"24304007.abf",-3.485428572,-1.654374003,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.25,"24304007.abf",-5.669844627,-1.397383809,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.33333333,"24304007.abf",-5.444978237,-1.782868981,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.41666667,"24304007.abf",-5.099647999,-5.099647999,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.5,"24304007.abf",-3.718325853,-1.887271285,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.58333333,"24304007.abf",-5.212080956,-8.874190331,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.66666667,"24304007.abf",-6.328382015,-5.718030453,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.75,"24304007.abf",-2.473530054,-0.642475307,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.83333333,"24304007.abf",-2.706427336,-6.368536472,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",22.91666667,"24304007.abf",-8.472643852,8.617199898,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23,"24304007.abf",-4.36080122,-3.140098095,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.08333333,"24304007.abf",-3.051757813,-4.272460938,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.16666667,"24304007.abf",-4.336708546,-3.116005421,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.25,"24304007.abf",-3.525583267,-3.525583267,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.33333333,"24304007.abf",-6.906610012,-4.465203762,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.41666667,"24304007.abf",-4.529450893,-5.139802456,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.5,"24304007.abf",-4.641884327,-3.421181202,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.58333333,"24304007.abf",-4.071687222,-4.071687222,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.66666667,"24304007.abf",-4.762348175,-5.9830513,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.75,"24304007.abf",-3.011603117,-2.401251554,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.83333333,"24304007.abf",-4.987214565,-5.597566128,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",23.91666667,"24304007.abf",-4.569605827,-2.128199577,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",24,"24304007.abf",-7.404528141,-6.794176579,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",24.08333333,"24304007.abf",0.361392379,-0.859310746,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",24.16666667,"24304007.abf",-3.886975765,-2.055921078,248.74,574.44,35,84,2,"84.1.1"
"GK","Glutamate","Male","PPP",24.25,"24304007.abf",-2.682334423,-1.461631417,248.74,574.44,35,84,2,"84.1.1"
"GL","Glutamate","Male","PPP",0,"24304011.abf",-44.54763412,-68.35134125,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.083333333,"24304011.abf",-50.58690262,-52.41795731,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.166666667,"24304011.abf",-140.0837097,-66.23117828,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.25,"24304011.abf",-52.21718216,-56.4896431,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.333333333,"24304011.abf",-81.15266418,-55.51789856,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.416666667,"24304011.abf",-51.98428345,-105.0848694,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.5,"24304011.abf",-28.95154381,-102.1937332,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.583333333,"24304011.abf",-73.29037476,-43.99349976,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.666666667,"24304011.abf",-88.30823517,-73.65979767,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.75,"24304011.abf",-31.07974434,-128.7359924,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.833333333,"24304011.abf",-28.93548203,-142.4608765,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",0.916666667,"24304011.abf",-118.7535324,-63.82189178,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1,"24304011.abf",-141.1116791,-50.77964401,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.083333333,"24304011.abf",-119.1952362,-56.93937683,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.166666667,"24304011.abf",-44.563694,-112.9230728,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.25,"24304011.abf",-124.1663895,-50.92420197,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.333333333,"24304011.abf",-70.40726471,-90.54886627,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.416666667,"24304011.abf",-84.52565765,-100.3947983,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.5,"24304011.abf",-122.6806641,-56.15234375,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.583333333,"24304011.abf",-119.9099884,-24.69514465,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.666666667,"24304011.abf",-40.42776108,-114.2802963,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.75,"24304011.abf",-110.031929,-51.43818283,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.833333333,"24304011.abf",-48.9244957,-94.7008667,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",1.916666667,"24304011.abf",-28.09223366,-136.1244659,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",2,"24304011.abf",-57.61397552,-25.26534271,250.45,542.19,35,84,2,"84.2.1"
"GL","Glutamate","Male","PPP",2.083333333,"24304011.abf",-43.73650742,-68.76092529,250.45,542.19,35,84,2,"84.2.1"
